parametre,source_table,candidats_geo,ambiguite_type,decision,confiance,justification
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:63:pont kroumam:station:0.000 || infra.stations_mesure:13ff23af-7c6f-453a-b4c3-5c40e87d1ca0:pont kroumam:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:105:puit sodea:station:0.000 || infra.stations_mesure:cedd9a28-a8a9-44af-b3ad-4eb66ade4c7f:puit sodea:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:109:puits à captage cuvelé:station:0.000 || infra.stations_mesure:452fcbda-da3b-4c6c-8ef2-f2cc87a001ac:puits à captage cuvelé:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:62:aval rejet de meknes:station:0.000 || infra.stations_mesure:494864be-331f-4a70-91d8-3c4ac59ac20f:aval rejet de meknes:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:242:puits à captage cuvelé:station:0.000 || infra.stations_mesure:8818f7f4-a198-49a1-b8f4-07d632b70829:puits à captage cuvelé:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:61:pont route principale 21:station:0.000 || infra.stations_mesure:c25c2450-2447-479a-bbe2-b75197b01eb7:pont route principale 21:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:8:azib soltane:station:0.000 || infra.stations_mesure:b647955a-e26d-4564-8509-25cb40ef1404:azib soltane:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:327:forage ferme haj mouhcine:station:0.000 || infra.stations_mesure:dec735c9-7848-44d8-a88c-823e57c073cf:forage ferme haj mouhcine:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:127:puit abdeslam:station:0.000 || infra.stations_mesure:8e73bc36-141c-48b9-9e42-0f8878bacf82:puit abdeslam:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:115:puit hadj kadour ben nasser:station:0.000 || infra.stations_mesure:5d0b7e30-6409-4420-bb86-11e9937e3fe5:puit hadj kadour ben nasser:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:325:puits loutfi benkamleh:station:0.000 || infra.stations_mesure:39b5477f-a4e0-4dfd-b4ca-f442d01634b5:puits loutfi benkamleh:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:39:sidi mokhfi:station:0.000 || infra.stations_mesure:d40d82f6-462c-4c03-a6bd-b8555f5a33d1:sidi mokhfi:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:151:puit douar hassassine:station:0.000 || infra.stations_mesure:82a0f1f6-4b1d-4078-bfab-e5ef629cd232:puit douar hassassine:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:116:puits à captage cuvelé:station:0.000 || infra.stations_mesure:49b9ddaf-f6de-4cac-aeb9-d8cd110aa129:puits à captage cuvelé:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:328:puits douar ouersefan:station:0.000 || infra.stations_mesure:a8bc21d7-d196-4551-b54f-c2e3f0f0f262:puits douar ouersefan:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:239:puit ben smime:station:0.000 || infra.stations_mesure:fdfbf7ab-b0a4-4008-890e-85037c7a7e7b:puit ben smime:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:66:zaouiat sidi abdeslam:station:0.000 || infra.stations_mesure:7c861aab-81c0-47ce-b611-884ade798a6a:zaouiat sidi abdeslam:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:331:puits lhammani brahim:station:0.000 || infra.stations_mesure:760a7db3-4bf5-4db2-9a38-0b906a580ecf:puits lhammani brahim:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:96:station foum khneg:station:0.000 || infra.stations_mesure:c0d54bc4-eb1e-459b-a641-78e8e4cb8748:station foum khneg:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:323:forage ferme haddadi:station:0.000 || infra.stations_mesure:6a3ab562-fad2-49ea-9935-b16eed060bfd:forage ferme haddadi:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations_mesure:c71ce70d-5ffa-4b31-9fe7-f78289a00c18:r1197/15:station:0.998 || infra.stations:147:r1197/15:station:1.000,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:59:dayet aoua:station:0.000 || infra.stations_mesure:4af6ca36-ff34-4dc3-b573-10fcdebed577:dayet aoua:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:336:puits habri hadou:station:0.000 || infra.stations_mesure:de216978-2f22-477a-9218-a91c6f2dd001:puits habri hadou:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:329:forage afaqfaq:station:0.000 || infra.stations_mesure:c24a45b1-7195-45be-acfb-95887c79e602:forage afaqfaq:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:80:station rhafsai:station:0.000 || infra.stations_mesure:af8adabc-9bad-443f-883f-52cafba2f722:station rhafsai:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:17:dar el arsa:station:0.000 || infra.stations_mesure:706fc2fe-3cee-4ec2-8e85-dbde9b672f89:dar el arsa:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:330:source ammes dechquonda:station:0.000 || infra.stations_mesure:7fe59c88-d667-42c0-8b3b-865831737e65:source ammes dechquonda:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:133:puit centre guigo:station:0.000 || infra.stations_mesure:0acc8896-6cd2-45ff-b024-8c351d1790b6:puit centre guigo:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:81:aval sefrou:station:0.000 || infra.stations_mesure:dfccfdfd-d141-49fb-b253-fcb366e1da8c:aval sefrou:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:79:pt rs 302:station:0.000 || infra.stations_mesure:ad4adaa1-eaa1-4653-b976-5328ff0e36c2:pt rs 302:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:335:puits ras tabouda:station:0.000 || infra.stations_mesure:69b28ddf-00ac-4036-8b08-49f85577df7a:puits ras tabouda:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:326:source ras el ain:station:0.000 || infra.stations_mesure:6784120f-c7d0-468a-87fb-250c2169cdeb:source ras el ain:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:140:puit souk el had rafsai:station:0.000 || infra.stations:143:onep ain aicha:station:0.000 || infra.stations_mesure:0d1acd53-8e6f-4002-a311-0f813043e269:puit souk el had rafsai:station:0.002 || infra.stations_mesure:b440a506-6b71-46fd-9f0d-c3a3fc01b3bc:onep ain aicha:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:334:source akboub :station:0.000 || infra.stations_mesure:0f5e2289-7d45-4e26-a0a8-f39c7220b8f8:source akboub :station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:12:bab ouender:station:0.000 || infra.stations_mesure:517c713a-dda4-4dcb-a033-4143062487fd:bab ouender:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:134:puit taaouniat nasser:station:0.000 || infra.stations_mesure:5fb340b3-dadd-4e83-ade7-10e729e52b08:puit taaouniat nasser:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:36:pont de m'dez:station:0.000 || infra.stations_mesure:83d3c62f-4017-4188-b953-a7158860ffd6:pont de m'dez:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:36:pont de m'dez:station:0.000 || infra.stations_mesure:83d3c62f-4017-4188-b953-a7158860ffd6:pont de m'dez:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:36:pont de m'dez:station:0.000 || infra.stations_mesure:83d3c62f-4017-4188-b953-a7158860ffd6:pont de m'dez:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:77:station el kouchet:station:0.000 || infra.stations_mesure:ebf1df46-dc1b-4301-9071-e750d57e7962:station el kouchet:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:337:source massegal:station:0.000 || infra.stations_mesure:40fdf24c-904e-4b70-81fe-6ffe425bf8a2:source massegal:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:137:puit chbanate:station:0.000 || infra.stations_mesure:0cc0486f-70f1-4d82-9292-86330196db32:puit chbanate:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:49:brg asfalou:station:0.000 || infra.stations_mesure:29413f5e-e7d2-4643-a325-f7a097f50227:brg asfalou:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:49:brg asfalou:station:0.000 || infra.stations_mesure:29413f5e-e7d2-4643-a325-f7a097f50227:brg asfalou:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:49:brg asfalou:station:0.000 || infra.stations_mesure:29413f5e-e7d2-4643-a325-f7a097f50227:brg asfalou:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:332:puits lamsara:station:0.000 || infra.stations_mesure:babf0923-22db-4291-92b7-966d53bea52a:puits lamsara:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:333:source abattoir:station:0.000 || infra.stations_mesure:5c1d8ae8-aa55-4cfa-9e66-d22b14dfcc06:source abattoir:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:14:beni heitem:station:0.000 || infra.stations_mesure:c9eda862-abf9-4375-b614-2e1b2eb84715:beni heitem:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
Debit_source,hydro.mesure_debit_source,"1:100/23M:Ain Tataw milieu:604030,320600 || 1:692/22:Aioun Amghas:492478,310091",conflit_referentiel_source,VALIDATION_METIER_REQUISE,FAIBLE,source_id=ab7bce69-d0d3-4bb3-95b5-af1ac09ac340 mappe plusieurs entites `geo.source` partageant la meme cle legacy ; arbitrage referentiel requis.
Debit_source,hydro.mesure_debit_source,"1:100/23M:Ain Tataw milieu:604030,320600 || 1:692/22:Aioun Amghas:492478,310091",conflit_referentiel_source,VALIDATION_METIER_REQUISE,FAIBLE,source_id=b639aba1-a14f-4633-9615-e7c406bdd264 mappe plusieurs entites `geo.source` partageant la meme cle legacy ; arbitrage referentiel requis.
Debit_source,hydro.mesure_debit_source,"2:100/23RD:Ain Tataw RD:604030,320600 || 2:579/22:Ain Tadout:581115,324189",conflit_referentiel_source,VALIDATION_METIER_REQUISE,FAIBLE,source_id=c8a58f91-fbe9-483b-896a-dc602ee7dcad mappe plusieurs entites `geo.source` partageant la meme cle legacy ; arbitrage referentiel requis.
Debit_source,hydro.mesure_debit_source,"3:100/23RG:Ain Tataw RG:604030,320600 || 3:630/22:Ain Tadoute Aval des sources:581458,324196",conflit_referentiel_source,VALIDATION_METIER_REQUISE,FAIBLE,source_id=5850f2d8-cb1f-44d7-a9d4-4f2aedebe19c mappe plusieurs entites `geo.source` partageant la meme cle legacy ; arbitrage referentiel requis.
